DateTime,TempCor_F,Int_lmft2
2020-08-05T13:30:00Z,68.1813830190989,67
2020-08-05T13:40:00Z,69.05790909647403,677
2020-08-05T13:50:00Z,68.10919851860919,111
2020-08-05T14:00:00Z,67.9442053746327,40
2020-08-05T14:10:00Z,68.1813830190989,131
2020-08-05T14:20:00Z,68.50105723555336,234
2020-08-05T14:30:00Z,68.50105723555336,173
2020-08-05T14:40:00Z,68.3463761630754,40
2020-08-05T14:50:00Z,68.3463761630754,44
2020-08-05T15:00:00Z,68.1813830190989,28
2020-08-05T15:10:00Z,68.1813830190989,17
2020-08-05T15:20:00Z,68.26387959108715,37
2020-08-05T15:30:00Z,68.1813830190989,22
2020-08-05T15:40:00Z,68.02670194662095,18
2020-08-05T15:50:00Z,68.10919851860919,18
2020-08-05T16:00:00Z,68.02670194662095,12
2020-08-05T16:10:00Z,67.87202087414298,12
2020-08-05T16:20:00Z,67.78952430215473,7
2020-08-05T16:30:00Z,67.55234665768852,7
2020-08-05T16:40:00Z,67.55234665768852,23
2020-08-05T16:50:00Z,67.55234665768852,12
2020-08-05T17:00:00Z,67.46985008570027,13
2020-08-05T17:10:00Z,67.38735351371203,8
2020-08-05T17:20:00Z,67.30485694172378,4
2020-08-05T17:30:00Z,67.23267244123406,6
2020-08-05T17:40:00Z,67.15017586924581,5
2020-08-05T17:50:00Z,67.06767929725757,4
2020-08-05T18:00:00Z,67.23267244123406,4
2020-08-05T18:10:00Z,67.15017586924581,21
2020-08-05T18:20:00Z,67.06767929725757,30
2020-08-05T18:30:00Z,67.15017586924581,22
2020-08-05T18:40:00Z,66.99549479676786,10
2020-08-05T18:50:00Z,66.91299822477961,8
2020-08-05T19:00:00Z,66.91299822477961,5
2020-08-05T19:10:00Z,66.91299822477961,5
2020-08-05T19:20:00Z,66.83050165279136,8
2020-08-05T19:30:00Z,66.83050165279136,3
2020-08-05T19:40:00Z,66.91299822477961,3
2020-08-05T19:50:00Z,66.83050165279136,3
2020-08-05T20:00:00Z,66.83050165279136,2
2020-08-05T20:10:00Z,66.74800508080311,2
2020-08-05T20:20:00Z,66.74800508080311,1
2020-08-05T20:30:00Z,66.74800508080311,0
2020-08-05T20:40:00Z,66.74800508080311,0
2020-08-05T20:50:00Z,66.6758205803134,0
2020-08-05T21:00:00Z,66.6758205803134,0
2020-08-05T21:10:00Z,66.6758205803134,0
2020-08-05T21:20:00Z,66.59332400832515,0
2020-08-05T21:30:00Z,66.74800508080311,0
2020-08-05T21:40:00Z,66.59332400832515,0
2020-08-05T21:50:00Z,66.6758205803134,0
2020-08-05T22:00:00Z,66.59332400832515,0
2020-08-05T22:10:00Z,66.51082743633691,0
2020-08-05T22:20:00Z,66.59332400832515,0
2020-08-05T22:30:00Z,66.51082743633691,0
2020-08-05T22:40:00Z,66.51082743633691,0
2020-08-05T22:50:00Z,66.59332400832515,0
2020-08-05T23:00:00Z,66.59332400832515,0
2020-08-05T23:10:00Z,66.59332400832515,0
2020-08-05T23:20:00Z,66.51082743633691,0
2020-08-05T23:30:00Z,66.51082743633691,0
2020-08-05T23:40:00Z,66.4386429358472,0
2020-08-05T23:50:00Z,66.4386429358472,0
2020-08-06T00:00:00Z,66.51082743633691,0
2020-08-06T00:10:00Z,66.4386429358472,0
2020-08-06T00:20:00Z,66.4386429358472,0
2020-08-06T00:30:00Z,66.4386429358472,0
2020-08-06T00:40:00Z,66.35614636385894,0
2020-08-06T00:50:00Z,66.4386429358472,0
2020-08-06T01:00:00Z,66.35614636385894,0
2020-08-06T01:10:00Z,66.2736497918707,0
2020-08-06T01:20:00Z,66.4386429358472,0
2020-08-06T01:30:00Z,66.2736497918707,0
2020-08-06T01:40:00Z,66.2736497918707,0
2020-08-06T01:50:00Z,66.35614636385894,0
2020-08-06T02:00:00Z,66.35614636385894,0
2020-08-06T02:10:00Z,66.35614636385894,0
2020-08-06T02:20:00Z,66.35614636385894,0
2020-08-06T02:30:00Z,66.2736497918707,0
2020-08-06T02:40:00Z,66.2736497918707,0
2020-08-06T02:50:00Z,66.2736497918707,0
2020-08-06T03:00:00Z,66.2736497918707,0
2020-08-06T03:10:00Z,66.2736497918707,0
