DateTime,TempCor_F,Int_lmft2
2020-08-05T13:30:00Z,78.23203796527243,268
2020-08-05T13:40:00Z,78.08053242517266,885
2020-08-05T13:50:00Z,79.40368080871065,702
2020-08-05T14:00:00Z,79.00976640445124,395
2020-08-05T14:10:00Z,78.39364387471218,117
2020-08-05T14:20:00Z,77.9189265157329,106
2020-08-05T14:30:00Z,77.14119807655409,129
2020-08-05T14:40:00Z,76.98969253645431,98
2020-08-05T14:50:00Z,77.14119807655409,106
2020-08-05T15:00:00Z,77.0603951218342,105
2020-08-05T15:10:00Z,77.0603951218342,62
2020-08-05T15:20:00Z,75.888752278396,128
2020-08-05T15:30:00Z,75.04032125383728,54
2020-08-05T15:40:00Z,74.48480094013813,58
2020-08-05T15:50:00Z,74.565603894858,69
2020-08-05T16:00:00Z,74.02018395049883,30
2020-08-05T16:10:00Z,72.92934406178048,26
2020-08-05T16:20:00Z,71.99000971316192,18
2020-08-05T16:30:00Z,71.29308422870297,21
2020-08-05T16:40:00Z,70.97997277916346,49
2020-08-05T16:50:00Z,71.06077573388333,36
2020-08-05T17:00:00Z,70.74766428434381,27
2020-08-05T17:10:00Z,70.43455283480428,16
2020-08-05T17:20:00Z,70.04063843054487,10
2020-08-05T17:30:00Z,69.88913289044511,13
2020-08-05T17:40:00Z,69.26290999136606,15
2020-08-05T17:50:00Z,69.18210703664619,10
2020-08-05T18:00:00Z,69.1114044512663,12
2020-08-05T18:10:00Z,68.09126714792785,62
2020-08-05T18:20:00Z,68.48518155218726,83
2020-08-05T18:30:00Z,68.40437859746736,63
2020-08-05T18:40:00Z,68.2528730573676,35
2020-08-05T18:50:00Z,68.17207010264772,24
2020-08-05T19:00:00Z,67.77815569838832,14
2020-08-05T19:10:00Z,67.62665015828854,16
2020-08-05T19:20:00Z,67.70745311300843,24
2020-08-05T19:30:00Z,67.77815569838832,10
2020-08-05T19:40:00Z,67.8589586531082,10
2020-08-05T19:50:00Z,67.8589586531082,7
2020-08-05T20:00:00Z,67.93976160782807,7
2020-08-05T20:10:00Z,67.8589586531082,4
2020-08-05T20:20:00Z,67.93976160782807,2
2020-08-05T20:30:00Z,67.77815569838832,1
2020-08-05T20:40:00Z,67.77815569838832,0
2020-08-05T20:50:00Z,67.70745311300843,0
2020-08-05T21:00:00Z,67.62665015828854,0
2020-08-05T21:10:00Z,67.77815569838832,0
2020-08-05T21:20:00Z,67.77815569838832,0
2020-08-05T21:30:00Z,67.70745311300843,0
2020-08-05T21:40:00Z,67.62665015828854,0
2020-08-05T21:50:00Z,67.77815569838832,0
2020-08-05T22:00:00Z,67.62665015828854,0
2020-08-05T22:10:00Z,67.4650442488488,0
2020-08-05T22:20:00Z,67.31353870874902,0
2020-08-05T22:30:00Z,67.31353870874902,0
2020-08-05T22:40:00Z,67.23273575402915,0
2020-08-05T22:50:00Z,67.16203316864926,0
2020-08-05T23:00:00Z,67.16203316864926,0
2020-08-05T23:10:00Z,67.00042725920949,0
2020-08-05T23:20:00Z,66.91962430448962,0
2020-08-05T23:30:00Z,66.91962430448962,0
2020-08-05T23:40:00Z,66.84892171910974,0
2020-08-05T23:50:00Z,66.76811876438985,0
2020-08-06T00:00:00Z,66.76811876438985,0
2020-08-06T00:10:00Z,66.76811876438985,0
2020-08-06T00:20:00Z,66.84892171910974,0
2020-08-06T00:30:00Z,66.84892171910974,0
2020-08-06T00:40:00Z,66.84892171910974,0
2020-08-06T00:50:00Z,66.91962430448962,0
2020-08-06T01:00:00Z,66.91962430448962,0
2020-08-06T01:10:00Z,66.84892171910974,0
2020-08-06T01:20:00Z,66.84892171910974,0
2020-08-06T01:30:00Z,66.84892171910974,0
2020-08-06T01:40:00Z,66.91962430448962,0
2020-08-06T01:50:00Z,66.84892171910974,0
2020-08-06T02:00:00Z,66.91962430448962,0
2020-08-06T02:10:00Z,66.84892171910974,0
2020-08-06T02:20:00Z,66.91962430448962,0
2020-08-06T02:30:00Z,66.76811876438985,0
2020-08-06T02:40:00Z,66.76811876438985,0
2020-08-06T02:50:00Z,66.61661322429008,0
2020-08-06T03:00:00Z,66.5358102695702,0
2020-08-06T03:10:00Z,66.45500731485033,0
2020-08-06T03:20:00Z,66.45500731485033,0
2020-08-06T03:30:00Z,66.37420436013046,0
2020-08-06T03:40:00Z,66.37420436013046,0
2020-08-06T03:50:00Z,66.37420436013046,0
2020-08-06T04:00:00Z,66.30350177475056,0
2020-08-06T04:10:00Z,66.37420436013046,0
2020-08-06T04:20:00Z,66.22269882003069,0
2020-08-06T04:30:00Z,66.22269882003069,0
2020-08-06T04:40:00Z,66.22269882003069,0
2020-08-06T04:50:00Z,66.22269882003069,0
2020-08-06T05:00:00Z,66.22269882003069,0
2020-08-06T05:10:00Z,66.22269882003069,0
2020-08-06T05:20:00Z,66.06109291059093,0
2020-08-06T05:30:00Z,66.1418958653108,0
2020-08-06T05:40:00Z,65.99039032521102,0
2020-08-06T05:50:00Z,65.99039032521102,0
2020-08-06T06:00:00Z,65.90958737049115,0
2020-08-06T06:10:00Z,65.82878441577128,0
2020-08-06T06:20:00Z,65.75808183039139,0
2020-08-06T06:30:00Z,65.90958737049115,1
2020-08-06T06:40:00Z,65.99039032521102,2
2020-08-06T06:50:00Z,65.82878441577128,3
2020-08-06T07:00:00Z,65.75808183039139,5
2020-08-06T07:10:00Z,65.90958737049115,6
2020-08-06T07:20:00Z,65.82878441577128,9
2020-08-06T07:30:00Z,66.06109291059093,17
2020-08-06T07:40:00Z,66.22269882003069,16
2020-08-06T07:50:00Z,66.1418958653108,23
2020-08-06T08:00:00Z,66.30350177475056,21
2020-08-06T08:10:00Z,66.30350177475056,21
2020-08-06T08:20:00Z,66.45500731485033,26
2020-08-06T08:30:00Z,66.76811876438985,30
2020-08-06T08:40:00Z,67.16203316864926,46
2020-08-06T08:50:00Z,67.23273575402915,53
2020-08-06T09:00:00Z,67.62665015828854,56
2020-08-06T09:10:00Z,68.09126714792785,75
2020-08-06T09:20:00Z,68.17207010264772,58
2020-08-06T09:30:00Z,68.17207010264772,54
2020-08-06T09:40:00Z,68.48518155218726,58
2020-08-06T09:50:00Z,69.03060149654641,91
2020-08-06T10:00:00Z,70.20224433998463,99
2020-08-06T10:10:00Z,73.86867841039907,250
2020-08-06T10:20:00Z,71.99000971316192,118
2020-08-06T10:30:00Z,71.06077573388333,87
2020-08-06T10:40:00Z,71.2122812739831,113
