DateTime,TempCor_F,Int_lmft2
2020-08-05T13:30:00Z,77.05106704460266,204
2020-08-05T13:40:00Z,79.49774901611691,290
2020-08-05T13:50:00Z,77.96857278392051,314
2020-08-05T14:00:00Z,78.35333325524735,987
2020-08-05T14:10:00Z,78.42239282702396,1286
2020-08-05T14:20:00Z,77.82058798725633,211
2020-08-05T14:30:00Z,76.67617222638678,241
2020-08-05T14:40:00Z,76.67617222638678,245
2020-08-05T14:50:00Z,76.44926220483505,199
2020-08-05T15:00:00Z,76.51832177661166,213
2020-08-05T15:10:00Z,76.82415702305093,148
2020-08-05T15:20:00Z,75.30484644396549,300
2020-08-05T15:30:00Z,74.01244588643175,119
2020-08-05T15:40:00Z,73.85459543665664,167
2020-08-05T15:50:00Z,74.23935590798348,560
2020-08-05T16:00:00Z,73.17386537200147,42
2020-08-05T16:10:00Z,71.19086909670162,55
2020-08-05T16:20:00Z,70.04645333583206,31
2020-08-05T16:30:00Z,69.20787282140176,31
2020-08-05T16:40:00Z,68.90203757496248,97
2020-08-05T16:50:00Z,68.75405277829832,65
2020-08-05T17:00:00Z,68.5271427567466,40
2020-08-05T17:10:00Z,68.36929230697149,28
2020-08-05T17:20:00Z,68.22130751030731,16
2020-08-05T17:30:00Z,67.75762181409291,25
2020-08-05T17:40:00Z,67.30380177098948,24
2020-08-05T17:50:00Z,67.22487654610192,14
2020-08-05T18:00:00Z,67.07689174943775,27
2020-08-05T18:10:00Z,66.01140121345574,123
2020-08-05T18:20:00Z,66.54414648144673,151
2020-08-05T18:30:00Z,66.84998172788602,93
2020-08-05T18:40:00Z,66.31723645989503,55
2020-08-05T18:50:00Z,66.31723645989503,44
2020-08-05T19:00:00Z,66.01140121345574,21
2020-08-05T19:10:00Z,65.70556596701645,33
2020-08-05T19:20:00Z,66.01140121345574,38
2020-08-05T19:30:00Z,66.01140121345574,15
2020-08-05T19:40:00Z,66.08046078523235,16
2020-08-05T19:50:00Z,66.01140121345574,13
2020-08-05T20:00:00Z,66.01140121345574,13
2020-08-05T20:10:00Z,66.08046078523235,8
2020-08-05T20:20:00Z,65.93247598856819,4
2020-08-05T20:30:00Z,65.93247598856819,2
2020-08-05T20:40:00Z,65.85355076368063,0
2020-08-05T20:50:00Z,65.85355076368063,0
2020-08-05T21:00:00Z,65.85355076368063,0
2020-08-05T21:10:00Z,65.93247598856819,0
2020-08-05T21:20:00Z,65.93247598856819,0
2020-08-05T21:30:00Z,65.85355076368063,0
2020-08-05T21:40:00Z,65.85355076368063,0
2020-08-05T21:50:00Z,65.85355076368063,0
2020-08-05T22:00:00Z,65.85355076368063,0
2020-08-05T22:10:00Z,65.6266407421289,0
2020-08-05T22:20:00Z,65.47865594546474,0
2020-08-05T22:30:00Z,65.47865594546474,0
2020-08-05T22:40:00Z,65.24188027080207,0
2020-08-05T22:50:00Z,65.24188027080207,0
2020-08-05T23:00:00Z,65.32080549568963,0
2020-08-05T23:10:00Z,65.24188027080207,0
2020-08-05T23:20:00Z,65.32080549568963,0
2020-08-05T23:30:00Z,65.0938954741379,0
2020-08-05T23:40:00Z,65.17282069902545,0
2020-08-05T23:50:00Z,64.94591067747373,0
2020-08-06T00:00:00Z,65.0938954741379,0
2020-08-06T00:10:00Z,65.17282069902545,0
2020-08-06T00:20:00Z,65.17282069902545,0
2020-08-06T00:30:00Z,65.17282069902545,0
2020-08-06T00:40:00Z,65.0938954741379,0
2020-08-06T00:50:00Z,65.01497024925034,0
2020-08-06T01:00:00Z,65.0938954741379,0
2020-08-06T01:10:00Z,65.0938954741379,0
2020-08-06T01:20:00Z,65.0938954741379,0
2020-08-06T01:30:00Z,65.0938954741379,0
2020-08-06T01:40:00Z,65.0938954741379,0
2020-08-06T01:50:00Z,65.0938954741379,0
2020-08-06T02:00:00Z,65.0938954741379,0
2020-08-06T02:10:00Z,65.01497024925034,0
2020-08-06T02:20:00Z,65.01497024925034,0
2020-08-06T02:30:00Z,64.94591067747373,0
