DateTime,TempCor_F,Int_lmft2
2020-08-05T13:30:00Z,65.98174413207006,18
2020-08-05T13:40:00Z,66.14214976909157,80
2020-08-05T13:50:00Z,66.2123272352885,49
2020-08-05T14:00:00Z,66.06194695058082,16
2020-08-05T14:10:00Z,66.14214976909157,16
2020-08-05T14:20:00Z,66.14214976909157,16
2020-08-05T14:30:00Z,66.2123272352885,17
2020-08-05T14:40:00Z,66.2123272352885,34
2020-08-05T14:50:00Z,66.52311315701769,64
2020-08-05T15:00:00Z,66.37273287231001,16
2020-08-05T15:10:00Z,66.2123272352885,32
2020-08-05T15:20:00Z,66.29253005379925,23
2020-08-05T15:30:00Z,66.14214976909157,8
2020-08-05T15:40:00Z,66.14214976909157,7
2020-08-05T15:50:00Z,66.2123272352885,7
2020-08-05T16:00:00Z,66.06194695058082,5
2020-08-05T16:10:00Z,66.14214976909157,5
2020-08-05T16:20:00Z,65.98174413207006,3
2020-08-05T16:30:00Z,65.98174413207006,3
2020-08-05T16:40:00Z,66.06194695058082,9
2020-08-05T16:50:00Z,65.98174413207006,6
2020-08-05T17:00:00Z,66.06194695058082,6
2020-08-05T17:10:00Z,65.98174413207006,3
2020-08-05T17:20:00Z,65.98174413207006,2
2020-08-05T17:30:00Z,66.06194695058082,2
2020-08-05T17:40:00Z,65.98174413207006,2
2020-08-05T17:50:00Z,65.98174413207006,2
2020-08-05T18:00:00Z,65.98174413207006,2
2020-08-05T18:10:00Z,65.98174413207006,4
2020-08-05T18:20:00Z,66.06194695058082,7
2020-08-05T18:30:00Z,65.98174413207006,8
2020-08-05T18:40:00Z,65.90154131355929,4
2020-08-05T18:50:00Z,65.90154131355929,3
2020-08-05T19:00:00Z,65.90154131355929,2
2020-08-05T19:10:00Z,65.90154131355929,2
2020-08-05T19:20:00Z,65.83136384736238,3
2020-08-05T19:30:00Z,65.90154131355929,1
2020-08-05T19:40:00Z,65.75116102885161,1
2020-08-05T19:50:00Z,65.83136384736238,1
2020-08-05T20:00:00Z,65.67095821034086,1
2020-08-05T20:10:00Z,65.75116102885161,1
2020-08-05T20:20:00Z,65.67095821034086,0
2020-08-05T20:30:00Z,65.75116102885161,0
2020-08-05T20:40:00Z,65.67095821034086,0
2020-08-05T20:50:00Z,65.67095821034086,0
2020-08-05T21:00:00Z,65.75116102885161,0
2020-08-05T21:10:00Z,65.60078074414395,0
2020-08-05T21:20:00Z,65.60078074414395,0
2020-08-05T21:30:00Z,65.60078074414395,0
2020-08-05T21:40:00Z,65.67095821034086,0
2020-08-05T21:50:00Z,65.60078074414395,0
2020-08-05T22:00:00Z,65.60078074414395,0
2020-08-05T22:10:00Z,65.60078074414395,0
2020-08-05T22:20:00Z,65.67095821034086,0
2020-08-05T22:30:00Z,65.60078074414395,0
2020-08-05T22:40:00Z,65.60078074414395,0
2020-08-05T22:50:00Z,65.60078074414395,0
2020-08-05T23:00:00Z,65.60078074414395,0
2020-08-05T23:10:00Z,65.60078074414395,0
2020-08-05T23:20:00Z,65.60078074414395,0
2020-08-05T23:30:00Z,65.52057792563319,0
2020-08-05T23:40:00Z,65.60078074414395,0
2020-08-05T23:50:00Z,65.52057792563319,0
2020-08-06T00:00:00Z,65.60078074414395,0
2020-08-06T00:10:00Z,65.52057792563319,0
2020-08-06T00:20:00Z,65.44037510712243,0
2020-08-06T00:30:00Z,65.52057792563319,0
2020-08-06T00:40:00Z,65.52057792563319,0
2020-08-06T00:50:00Z,65.44037510712243,0
2020-08-06T01:00:00Z,65.60078074414395,0
2020-08-06T01:10:00Z,65.44037510712243,0
2020-08-06T01:20:00Z,65.52057792563319,0
2020-08-06T01:30:00Z,65.44037510712243,0
2020-08-06T01:40:00Z,65.36017228861166,0
2020-08-06T01:50:00Z,65.44037510712243,0
2020-08-06T02:00:00Z,65.36017228861166,0
2020-08-06T02:10:00Z,65.44037510712243,0
2020-08-06T02:20:00Z,65.44037510712243,0
2020-08-06T02:30:00Z,65.36017228861166,0
2020-08-06T02:40:00Z,65.44037510712243,0
2020-08-06T02:50:00Z,65.44037510712243,0
2020-08-06T03:00:00Z,65.36017228861166,0
2020-08-06T03:10:00Z,65.44037510712243,0
2020-08-06T03:20:00Z,65.36017228861166,0
2020-08-06T03:30:00Z,65.36017228861166,0
2020-08-06T03:40:00Z,65.28999482241476,0
2020-08-06T03:50:00Z,65.36017228861166,0
2020-08-06T04:00:00Z,65.36017228861166,0
2020-08-06T04:10:00Z,65.36017228861166,0
2020-08-06T04:20:00Z,65.28999482241476,0
2020-08-06T04:30:00Z,65.28999482241476,0
2020-08-06T04:40:00Z,65.28999482241476,0
2020-08-06T04:50:00Z,65.209792003904,0
2020-08-06T05:00:00Z,65.209792003904,0
2020-08-06T05:10:00Z,65.28999482241476,0
2020-08-06T05:20:00Z,65.209792003904,0
2020-08-06T05:30:00Z,65.209792003904,0
2020-08-06T05:40:00Z,65.209792003904,0
2020-08-06T05:50:00Z,65.209792003904,0
2020-08-06T06:00:00Z,65.209792003904,0
2020-08-06T06:10:00Z,65.209792003904,0
2020-08-06T06:20:00Z,65.209792003904,0
2020-08-06T06:30:00Z,65.209792003904,0
2020-08-06T06:40:00Z,65.12958918539324,0
2020-08-06T06:50:00Z,65.12958918539324,0
2020-08-06T07:00:00Z,65.12958918539324,1
2020-08-06T07:10:00Z,65.12958918539324,1
2020-08-06T07:20:00Z,65.12958918539324,1
2020-08-06T07:30:00Z,65.12958918539324,2
2020-08-06T07:40:00Z,65.12958918539324,2
2020-08-06T07:50:00Z,65.12958918539324,3
2020-08-06T08:00:00Z,65.12958918539324,2
2020-08-06T08:10:00Z,65.12958918539324,2
2020-08-06T08:20:00Z,65.12958918539324,2
2020-08-06T08:30:00Z,65.209792003904,4
2020-08-06T08:40:00Z,65.12958918539324,5
2020-08-06T08:50:00Z,65.12958918539324,4
2020-08-06T09:00:00Z,65.209792003904,5
2020-08-06T09:10:00Z,65.12958918539324,6
2020-08-06T09:20:00Z,65.28999482241476,8
2020-08-06T09:30:00Z,65.209792003904,5
2020-08-06T09:40:00Z,65.209792003904,8
2020-08-06T09:50:00Z,65.209792003904,9
2020-08-06T10:00:00Z,65.28999482241476,10
2020-08-06T10:10:00Z,65.36017228861166,14
2020-08-06T10:20:00Z,65.36017228861166,8
2020-08-06T10:30:00Z,65.44037510712243,13
2020-08-06T10:40:00Z,65.52057792563319,14
2020-08-06T10:50:00Z,65.52057792563319,16
2020-08-06T11:00:00Z,65.52057792563319,16
2020-08-06T11:10:00Z,65.60078074414395,17
